HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,SpeseTot,Deck,CabinNum,Side,GroupId,GroupSize,IsSolo
Earth,0.0,TRAPPIST-1e,43.0,0.0,21.0,0.0,863.0,0.0,0.0,False,884.0,G,1364,S,8509,1,1
Earth,0.0,PSO J318.5-22,51.0,0.0,590.0,28.0,73.0,0.0,82.0,False,773.0,G,1365,S,8511,1,1
Earth,0.0,55 Cancri e,48.0,0.0,0.0,717.0,0.0,0.0,10.0,True,727.0,F,1637,S,8512,1,1
Mars,,TRAPPIST-1e,51.0,0.0,870.0,28.0,278.0,154.0,1288.0,False,2618.0,F,1748,P,8514,1,1
Earth,0.0,TRAPPIST-1e,20.0,0.0,,0.0,0.0,327.0,0.0,True,327.0,F,1750,P,8516,1,1
Europa,0.0,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,A,102,S,8521,1,1
Earth,0.0,TRAPPIST-1e,27.0,0.0,3.0,,10.0,4.0,855.0,True,872.0,F,1751,P,8522,1,1
Europa,0.0,55 Cancri e,56.0,0.0,53.0,3033.0,0.0,140.0,6102.0,False,9328.0,C,320,S,8523,1,1
Europa,1.0,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,333,S,8524,1,1
Earth,0.0,TRAPPIST-1e,21.0,0.0,11.0,0.0,0.0,839.0,0.0,False,850.0,G,1369,S,8528,1,1
Mars,0.0,TRAPPIST-1e,,0.0,2502.0,0.0,44.0,23.0,29.0,False,2598.0,F,1640,S,8530,1,1
Earth,0.0,55 Cancri e,23.0,0.0,348.0,210.0,0.0,0.0,1.0,False,559.0,F,1642,S,8535,1,1
Europa,0.0,55 Cancri e,28.0,0.0,0.0,101.0,0.0,0.0,12143.0,False,12244.0,E,559,S,8536,1,1
Mars,1.0,TRAPPIST-1e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1643,S,8537,3,0
Mars,0.0,TRAPPIST-1e,39.0,0.0,5327.0,0.0,290.0,0.0,0.0,False,5617.0,F,1643,S,8537,3,0
Mars,1.0,TRAPPIST-1e,16.0,,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1643,S,8537,3,0
Earth,0.0,TRAPPIST-1e,20.0,0.0,59.0,29.0,27.0,,0.0,False,115.0,G,1372,S,8539,1,1
Earth,0.0,TRAPPIST-1e,24.0,0.0,686.0,0.0,13.0,0.0,0.0,False,699.0,F,1645,S,8540,1,1
Mars,0.0,TRAPPIST-1e,45.0,1.0,1093.0,950.0,341.0,0.0,0.0,False,2384.0,D,266,P,8541,2,0
Mars,0.0,55 Cancri e,33.0,0.0,1914.0,5.0,0.0,0.0,228.0,True,2147.0,D,266,P,8541,2,0
Mars,1.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,E,544,P,8542,1,1
Earth,0.0,TRAPPIST-1e,15.0,0.0,114.0,161.0,22.0,419.0,0.0,False,716.0,F,1647,S,8544,1,1
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,7.0,717.0,0.0,False,724.0,F,1753,P,8545,1,1
Earth,0.0,TRAPPIST-1e,21.0,0.0,129.0,106.0,280.0,183.0,18.0,False,716.0,F,1755,P,8548,1,1
Mars,1.0,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1648,S,8549,1,1
Europa,0.0,TRAPPIST-1e,53.0,0.0,0.0,847.0,,630.0,2060.0,False,3537.0,D,257,S,8551,1,1
Mars,0.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,E,545,P,8552,2,0
Mars,0.0,TRAPPIST-1e,17.0,0.0,387.0,0.0,28.0,2183.0,0.0,False,2598.0,F,1756,P,8552,2,0
Earth,0.0,PSO J318.5-22,58.0,0.0,487.0,0.0,195.0,0.0,7.0,True,689.0,E,547,P,8554,1,1
Europa,0.0,TRAPPIST-1e,18.0,0.0,0.0,1878.0,0.0,18572.0,10028.0,False,30478.0,B,280,P,8556,2,0
Europa,0.0,55 Cancri e,25.0,1.0,0.0,3978.0,0.0,266.0,597.0,True,4841.0,B,280,P,8556,2,0
Europa,1.0,TRAPPIST-1e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,334,S,8557,2,0
Europa,1.0,55 Cancri e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,334,S,8557,2,0
Mars,0.0,TRAPPIST-1e,27.0,1.0,3.0,952.0,208.0,951.0,0.0,False,2114.0,E,548,P,8559,3,0
Mars,0.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1758,P,8559,3,0
Mars,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1758,P,8559,3,0
Earth,1.0,55 Cancri e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1391,P,8560,1,1
Earth,1.0,PSO J318.5-22,29.0,0.0,0.0,0.0,,0.0,0.0,False,0.0,G,1375,S,8561,1,1
Earth,0.0,TRAPPIST-1e,22.0,0.0,3.0,214.0,0.0,0.0,591.0,False,808.0,G,1392,P,8566,1,1
Europa,0.0,TRAPPIST-1e,34.0,0.0,0.0,3636.0,0.0,70.0,27.0,True,3733.0,A,88,P,8569,1,1
Earth,1.0,PSO J318.5-22,19.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,1377,S,8570,1,1
Mars,0.0,TRAPPIST-1e,26.0,0.0,5757.0,0.0,206.0,0.0,0.0,False,5963.0,F,1651,S,8571,1,1
Europa,0.0,TRAPPIST-1e,33.0,0.0,0.0,739.0,0.0,140.0,6901.0,False,7780.0,A,89,P,8572,1,1
Earth,0.0,TRAPPIST-1e,34.0,,10.0,4.0,1.0,0.0,791.0,True,806.0,F,1652,S,8573,2,0
Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1378,S,8573,2,0
Mars,1.0,TRAPPIST-1e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1653,S,8574,5,0
Mars,,nan,53.0,0.0,1042.0,0.0,2.0,1.0,11.0,False,1056.0,D,258,S,8574,5,0
Mars,1.0,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1653,S,8574,5,0
Mars,0.0,TRAPPIST-1e,54.0,0.0,1763.0,0.0,11.0,0.0,0.0,False,1774.0,F,1653,S,8574,5,0
Mars,1.0,55 Cancri e,29.0,,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1653,S,8574,5,0
Mars,1.0,TRAPPIST-1e,56.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1654,S,8577,1,1
Earth,0.0,PSO J318.5-22,21.0,0.0,4.0,3.0,149.0,17.0,442.0,False,615.0,G,1379,S,8580,1,1
Europa,1.0,TRAPPIST-1e,25.0,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,323,S,8581,2,0
Europa,1.0,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,323,S,8581,2,0
Earth,0.0,TRAPPIST-1e,22.0,0.0,4.0,0.0,72.0,21.0,600.0,False,697.0,F,1655,S,8584,1,1
Mars,0.0,TRAPPIST-1e,50.0,0.0,748.0,164.0,269.0,0.0,0.0,False,1181.0,D,259,S,8585,1,1
Mars,0.0,55 Cancri e,24.0,0.0,0.0,0.0,396.0,256.0,1482.0,False,2134.0,E,550,P,8586,1,1
nan,0.0,TRAPPIST-1e,25.0,0.0,637.0,0.0,89.0,312.0,2.0,False,1040.0,F,1763,P,8587,1,1
Mars,1.0,TRAPPIST-1e,59.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,E,562,S,8588,1,1
Europa,0.0,55 Cancri e,26.0,0.0,6.0,728.0,0.0,1273.0,1116.0,False,3123.0,D,267,P,8589,1,1
Europa,0.0,TRAPPIST-1e,19.0,0.0,0.0,1406.0,0.0,4199.0,2123.0,False,7728.0,D,268,P,8592,1,1
Earth,0.0,TRAPPIST-1e,37.0,0.0,210.0,3.0,601.0,1.0,68.0,False,883.0,G,1381,S,8594,1,1
Mars,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,E,551,P,8595,1,1
Europa,1.0,TRAPPIST-1e,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,284,P,8596,2,0
Europa,1.0,55 Cancri e,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,284,P,8596,2,0
Earth,1.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1382,S,8597,1,1
Earth,0.0,55 Cancri e,6.0,,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1394,P,8598,3,0
Earth,1.0,PSO J318.5-22,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1394,P,8598,3,0
Earth,0.0,55 Cancri e,26.0,0.0,12.0,71.0,0.0,103.0,624.0,False,810.0,,,,8598,3,0
Earth,0.0,55 Cancri e,14.0,0.0,547.0,145.0,5.0,0.0,9.0,False,706.0,G,1383,S,8599,1,1
Earth,1.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,1396,P,8602,3,0
Earth,0.0,PSO J318.5-22,21.0,,10.0,1028.0,3.0,2519.0,0.0,False,3560.0,G,1396,P,8602,3,0
Earth,1.0,nan,24.0,,0.0,0.0,0.0,0.0,0.0,False,0.0,G,1396,P,8602,3,0
Earth,1.0,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,8603,1,1
Mars,0.0,nan,37.0,0.0,50.0,0.0,343.0,2205.0,0.0,False,2598.0,F,1765,P,8604,2,0
Mars,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1765,P,8604,2,0
Europa,0.0,TRAPPIST-1e,67.0,0.0,0.0,82.0,0.0,2279.0,293.0,False,2654.0,C,324,S,8605,5,0
Europa,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,,,,8605,5,0
Europa,1.0,55 Cancri e,13.0,,0.0,0.0,0.0,0.0,0.0,True,0.0,C,324,S,8605,5,0
Europa,0.0,TRAPPIST-1e,26.0,0.0,0.0,226.0,0.0,436.0,4051.0,False,4713.0,C,324,S,8605,5,0
Europa,1.0,55 Cancri e,33.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,324,S,8605,5,0
Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,1386,S,8606,3,0
Earth,0.0,TRAPPIST-1e,24.0,0.0,13.0,221.0,0.0,1154.0,0.0,False,1388.0,F,1658,S,8606,3,0
Earth,0.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,148.0,551.0,89.0,False,788.0,E,563,S,8606,3,0
Earth,0.0,PSO J318.5-22,21.0,0.0,0.0,2202.0,9.0,71.0,100.0,True,2382.0,G,1387,S,8607,1,1
Earth,0.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,2.0,994.0,0.0,False,996.0,E,564,S,8609,1,1
Earth,1.0,PSO J318.5-22,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1398,P,8610,1,1
Earth,0.0,55 Cancri e,24.0,0.0,2.0,644.0,0.0,0.0,0.0,False,646.0,F,1766,P,8611,1,1
nan,0.0,TRAPPIST-1e,31.0,0.0,4.0,9.0,870.0,0.0,0.0,False,883.0,G,1399,P,8612,1,1
Earth,0.0,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1388,S,8613,1,1
Earth,0.0,TRAPPIST-1e,23.0,0.0,4.0,3.0,1785.0,0.0,0.0,True,1792.0,G,1400,P,8614,1,1
Earth,0.0,55 Cancri e,50.0,0.0,0.0,0.0,117.0,712.0,0.0,True,829.0,E,565,S,8615,2,0
Earth,1.0,55 Cancri e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1389,S,8615,2,0
Mars,0.0,TRAPPIST-1e,43.0,0.0,27.0,0.0,797.0,830.0,161.0,False,1815.0,F,1767,P,8616,2,0
Mars,1.0,55 Cancri e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1767,P,8616,2,0
Earth,0.0,TRAPPIST-1e,21.0,0.0,11.0,1475.0,0.0,0.0,0.0,True,1486.0,F,1768,P,8617,1,1
Europa,0.0,55 Cancri e,18.0,0.0,0.0,694.0,0.0,0.0,1370.0,False,2064.0,B,336,S,8618,2,0
Europa,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,336,S,8618,2,0
Europa,0.0,TRAPPIST-1e,47.0,0.0,187.0,268.0,977.0,3441.0,236.0,False,5109.0,E,566,S,8619,1,1
Mars,0.0,TRAPPIST-1e,35.0,1.0,1234.0,35.0,7.0,0.0,0.0,False,1276.0,F,1659,S,8620,1,1
Earth,0.0,TRAPPIST-1e,15.0,0.0,9.0,731.0,85.0,0.0,537.0,False,1362.0,,,,8623,1,1
Earth,0.0,TRAPPIST-1e,46.0,0.0,135.0,0.0,0.0,0.0,928.0,False,1063.0,F,1661,S,8624,2,0
Earth,1.0,TRAPPIST-1e,6.0,,0.0,0.0,0.0,0.0,0.0,False,0.0,G,1390,S,8624,2,0
Earth,0.0,TRAPPIST-1e,26.0,0.0,1.0,0.0,1.0,15.0,854.0,False,871.0,F,1770,P,8626,1,1
Earth,0.0,PSO J318.5-22,49.0,0.0,0.0,18.0,0.0,0.0,686.0,False,704.0,F,1664,S,8628,1,1
Earth,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1391,S,8629,1,1
Mars,1.0,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,E,553,P,8631,1,1
Earth,0.0,TRAPPIST-1e,17.0,0.0,2.0,33.0,97.0,553.0,,False,685.0,F,1665,S,8633,1,1
Earth,0.0,TRAPPIST-1e,38.0,0.0,1739.0,0.0,0.0,83.0,0.0,False,1822.0,G,1392,S,8634,1,1
Earth,0.0,TRAPPIST-1e,18.0,0.0,224.0,0.0,0.0,0.0,1384.0,False,1608.0,E,554,P,8635,1,1
Mars,1.0,TRAPPIST-1e,55.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1772,P,8636,1,1
nan,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1773,P,8637,3,0
Mars,0.0,TRAPPIST-1e,25.0,0.0,987.0,0.0,6221.0,141.0,0.0,True,7349.0,F,1773,P,8637,3,0
Mars,0.0,TRAPPIST-1e,17.0,,330.0,1.0,967.0,0.0,0.0,False,1298.0,E,555,P,8637,3,0
Earth,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,1402,P,8638,3,0
Earth,0.0,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1402,P,8638,3,0
Earth,0.0,55 Cancri e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1402,P,8638,3,0
Mars,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,E,567,S,8639,2,0
Mars,0.0,TRAPPIST-1e,24.0,0.0,1455.0,2207.0,163.0,2354.0,0.0,False,6179.0,D,260,S,8639,2,0
Earth,0.0,nan,50.0,0.0,133.0,0.0,525.0,0.0,31.0,False,689.0,F,1666,S,8640,1,1
Mars,0.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1667,S,8641,3,0
Mars,0.0,TRAPPIST-1e,19.0,0.0,1146.0,0.0,3.0,0.0,0.0,False,1149.0,F,1667,S,8641,3,0
Mars,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1667,S,8641,3,0
Earth,0.0,PSO J318.5-22,20.0,0.0,0.0,4.0,0.0,0.0,625.0,False,629.0,F,1774,P,8642,1,1
Mars,0.0,TRAPPIST-1e,18.0,0.0,2048.0,0.0,2.0,848.0,0.0,False,2898.0,F,1775,P,8643,1,1
Earth,0.0,TRAPPIST-1e,27.0,0.0,20.0,0.0,11.0,0.0,848.0,False,879.0,F,1668,S,8644,2,0
Earth,0.0,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,1972.0,False,1972.0,F,1668,S,8644,2,0
Earth,0.0,55 Cancri e,23.0,0.0,1.0,26.0,1908.0,318.0,0.0,True,2253.0,F,1776,P,8645,1,1
Europa,1.0,TRAPPIST-1e,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,325,S,8646,4,0
Europa,0.0,TRAPPIST-1e,32.0,0.0,0.0,1285.0,0.0,3030.0,334.0,False,4649.0,C,325,S,8646,4,0
Europa,1.0,TRAPPIST-1e,55.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,325,S,8646,4,0
Europa,0.0,55 Cancri e,49.0,0.0,3.0,1108.0,2.0,5775.0,1964.0,False,8852.0,C,325,S,8646,4,0
Earth,1.0,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1404,P,8650,1,1
Earth,1.0,TRAPPIST-1e,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1393,S,8653,1,1
Earth,0.0,TRAPPIST-1e,35.0,0.0,777.0,0.0,23.0,0.0,61.0,False,861.0,F,1779,P,8654,1,1
Europa,0.0,TRAPPIST-1e,29.0,0.0,0.0,4455.0,0.0,1663.0,4435.0,False,10553.0,A,103,S,8656,3,0
Europa,0.0,55 Cancri e,38.0,1.0,0.0,1298.0,0.0,1841.0,1547.0,False,4686.0,A,103,S,8656,3,0
Europa,1.0,55 Cancri e,29.0,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,A,103,S,8656,3,0
Mars,0.0,TRAPPIST-1e,39.0,0.0,200.0,0.0,1083.0,65.0,0.0,True,1348.0,F,1780,P,8657,1,1
Mars,0.0,TRAPPIST-1e,49.0,0.0,0.0,1.0,1364.0,226.0,0.0,True,1591.0,E,568,S,8658,2,0
Mars,0.0,TRAPPIST-1e,39.0,0.0,345.0,0.0,848.0,0.0,116.0,False,1309.0,F,1673,S,8658,2,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,125.0,556.0,23.0,0.0,0.0,True,704.0,F,1781,P,8659,1,1
Earth,0.0,TRAPPIST-1e,19.0,0.0,886.0,0.0,0.0,1587.0,12.0,False,2485.0,F,1675,S,8661,1,1
Earth,0.0,TRAPPIST-1e,14.0,0.0,450.0,4791.0,896.0,0.0,0.0,True,6137.0,G,1394,S,8663,2,0
Earth,1.0,55 Cancri e,40.0,,0.0,0.0,0.0,0.0,0.0,True,0.0,,,,8663,2,0
Earth,0.0,TRAPPIST-1e,40.0,0.0,909.0,0.0,0.0,0.0,0.0,False,909.0,G,1395,S,8664,1,1
Mars,0.0,TRAPPIST-1e,20.0,0.0,733.0,0.0,455.0,,0.0,False,1188.0,F,1676,S,8667,1,1
Mars,1.0,TRAPPIST-1e,6.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1783,P,8668,3,0
Mars,0.0,TRAPPIST-1e,41.0,0.0,806.0,16.0,125.0,1008.0,0.0,False,1955.0,D,269,P,8668,3,0
Mars,0.0,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,E,556,P,8668,3,0
Earth,0.0,TRAPPIST-1e,31.0,0.0,949.0,0.0,22.0,0.0,0.0,False,971.0,F,1677,S,8669,3,0
Earth,0.0,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,1397,S,8669,3,0
Earth,0.0,TRAPPIST-1e,55.0,0.0,506.0,0.0,456.0,0.0,0.0,False,962.0,F,1677,S,8669,3,0
Earth,1.0,PSO J318.5-22,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1398,S,8670,1,1
Europa,0.0,55 Cancri e,29.0,0.0,1.0,764.0,1.0,265.0,1539.0,True,2570.0,A,90,P,8671,1,1
Earth,0.0,TRAPPIST-1e,40.0,0.0,21.0,155.0,0.0,267.0,0.0,False,443.0,G,1406,P,8672,1,1
Europa,1.0,nan,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,285,P,8673,1,1
Mars,0.0,TRAPPIST-1e,21.0,0.0,4924.0,0.0,49.0,2.0,0.0,False,4975.0,F,1784,P,8674,1,1
Europa,1.0,TRAPPIST-1e,25.0,,0.0,0.0,0.0,0.0,0.0,True,0.0,B,281,P,8675,1,1
Mars,0.0,TRAPPIST-1e,44.0,0.0,,971.0,700.0,0.0,0.0,False,1671.0,F,1786,P,8680,1,1
Mars,0.0,TRAPPIST-1e,34.0,0.0,368.0,499.0,1729.0,0.0,2.0,False,2598.0,F,1787,P,8681,3,0
Mars,0.0,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1787,P,8681,3,0
Mars,0.0,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1787,P,8681,3,0
Earth,0.0,PSO J318.5-22,42.0,0.0,51.0,6.0,87.0,21.0,404.0,False,569.0,F,1679,S,8683,1,1
Earth,0.0,TRAPPIST-1e,18.0,0.0,1.0,1.0,0.0,226.0,488.0,False,716.0,F,1788,P,8684,1,1
Earth,1.0,55 Cancri e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1400,S,8685,1,1
Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,,594.0,95.0,0.0,True,689.0,F,1680,S,8687,1,1
Earth,0.0,TRAPPIST-1e,,0.0,0.0,0.0,0.0,595.0,0.0,False,595.0,F,1681,S,8688,1,1
Earth,1.0,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,1409,P,8691,1,1
Earth,1.0,PSO J318.5-22,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1410,P,8693,1,1
Earth,1.0,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1411,P,8694,3,0
Earth,0.0,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,1411,P,8694,3,0
Earth,1.0,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,1411,P,8694,3,0
Mars,0.0,TRAPPIST-1e,40.0,0.0,76.0,0.0,1169.0,0.0,64.0,True,1309.0,F,1683,S,8695,1,1
Europa,1.0,PSO J318.5-22,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,C,326,S,8696,1,1
Mars,0.0,TRAPPIST-1e,13.0,0.0,217.0,7.0,928.0,0.0,728.0,False,1880.0,F,1684,S,8700,1,1
Mars,0.0,55 Cancri e,19.0,0.0,203.0,0.0,172.0,1460.0,151.0,False,1986.0,F,1789,P,8701,1,1
Earth,0.0,TRAPPIST-1e,44.0,0.0,84.0,0.0,308.0,0.0,1179.0,False,1571.0,F,1685,S,8703,1,1
Mars,1.0,TRAPPIST-1e,36.0,,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1686,S,8704,2,0
Mars,0.0,nan,29.0,0.0,2239.0,0.0,146.0,0.0,0.0,False,2385.0,D,264,S,8704,2,0
Earth,0.0,PSO J318.5-22,28.0,0.0,679.0,0.0,0.0,0.0,0.0,False,679.0,G,1413,P,8708,1,1
Earth,0.0,TRAPPIST-1e,36.0,0.0,0.0,98.0,456.0,277.0,70.0,False,901.0,F,1687,S,8709,1,1
Earth,0.0,PSO J318.5-22,24.0,,312.0,227.0,50.0,0.0,0.0,False,589.0,F,1688,S,8710,1,1
Mars,1.0,TRAPPIST-1e,14.0,,0.0,0.0,0.0,0.0,0.0,True,0.0,F,1792,P,8712,1,1
Mars,0.0,TRAPPIST-1e,50.0,0.0,1584.0,0.0,36.0,104.0,0.0,True,1724.0,D,270,P,8714,1,1
Earth,0.0,PSO J318.5-22,20.0,0.0,426.0,0.0,220.0,2.0,0.0,False,648.0,F,1793,P,8716,1,1
Earth,0.0,TRAPPIST-1e,38.0,0.0,139.0,9.0,0.0,0.0,582.0,False,730.0,F,1689,S,8717,1,1
Europa,0.0,TRAPPIST-1e,33.0,1.0,0.0,3076.0,0.0,3.0,994.0,False,4073.0,A,104,S,8719,3,0
Europa,0.0,55 Cancri e,54.0,0.0,0.0,1821.0,2370.0,949.0,46.0,False,5186.0,A,104,S,8719,3,0
Europa,,55 Cancri e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,A,104,S,8719,3,0
Earth,0.0,55 Cancri e,23.0,0.0,0.0,247.0,1063.0,36.0,0.0,True,1346.0,F,1690,S,8720,1,1
Europa,1.0,55 Cancri e,65.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,B,337,S,8721,1,1
Mars,1.0,TRAPPIST-1e,51.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,E,558,P,8722,2,0
Mars,0.0,TRAPPIST-1e,36.0,0.0,2002.0,0.0,10.0,87.0,0.0,False,2099.0,E,558,P,8722,2,0
Earth,0.0,TRAPPIST-1e,38.0,0.0,32.0,1163.0,0.0,52.0,1935.0,False,3182.0,F,1794,P,8723,1,1
Earth,0.0,55 Cancri e,28.0,0.0,34.0,0.0,0.0,0.0,658.0,False,692.0,F,1797,P,8727,1,1
Earth,,TRAPPIST-1e,32.0,0.0,258.0,500.0,3.0,15.0,128.0,True,904.0,F,1798,P,8728,8,0
Earth,0.0,TRAPPIST-1e,55.0,0.0,694.0,0.0,1.0,87.0,0.0,False,782.0,G,1416,P,8728,8,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,1254.0,0.0,45.0,0.0,0.0,False,1299.0,F,1798,P,8728,8,0
Earth,0.0,PSO J318.5-22,38.0,0.0,647.0,23.0,1.0,0.0,0.0,False,671.0,F,1798,P,8728,8,0
Earth,1.0,55 Cancri e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,G,1416,P,8728,8,0
Earth,1.0,PSO J318.5-22,32.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,G,1416,P,8728,8,0
Earth,0.0,TRAPPIST-1e,44.0,0.0,266.0,3.0,2.0,0.0,748.0,False,1019.0,,,,8728,8,0
Earth,0.0,TRAPPIST-1e,62.0,0.0,0.0,592.0,164.0,0.0,0.0,True,756.0,G,1416,P,8728,8,0
Europa,0.0,TRAPPIST-1e,66.0,0.0,354.0,2639.0,0.0,1180.0,0.0,False,4173.0,E,559,P,8729,2,0
Europa,0.0,TRAPPIST-1e,20.0,0.0,,7759.0,18.0,4925.0,12685.0,False,25387.0,E,559,P,8729,2,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,193.0,251.0,0.0,165.0,0.0,False,609.0,F,1691,S,8732,1,1
Earth,0.0,TRAPPIST-1e,,0.0,22.0,226.0,0.0,0.0,633.0,False,881.0,G,1406,S,8733,1,1
Earth,0.0,PSO J318.5-22,25.0,0.0,,0.0,707.0,1.0,0.0,True,708.0,G,1417,P,8734,1,1
Earth,0.0,TRAPPIST-1e,20.0,0.0,227.0,0.0,1.0,0.0,707.0,False,935.0,F,1799,P,8735,1,1
